ID|uid|act|date|number|art|count|models
623|9e8f7093-328e-42b0-8581-68163dbf01d1|КОАП|||30.7|1|['qwen']
623|9e8f7093-328e-42b0-8581-68163dbf01d1|Правила дорожного движения Российской Федерации|23.10.1993|1090|12|1|['qwen']
623|9e8f7093-328e-42b0-8581-68163dbf01d1|Правила дорожного движения Российской Федерации|23.10.1993|1090|2|1|['qwen']
624|09ad1980-4c2c-46ad-bfe4-24d46e63686c|ГПК|||28|1|['qwen']
624|09ad1980-4c2c-46ad-bfe4-24d46e63686c|ГПК|||29|1|['qwen']
624|09ad1980-4c2c-46ad-bfe4-24d46e63686c|ГК|||1064|1|['qwen']
624|09ad1980-4c2c-46ad-bfe4-24d46e63686c|ГК|||15|1|['qwen']
624|09ad1980-4c2c-46ad-bfe4-24d46e63686c|ГПК|||167|1|['qwen']
624|09ad1980-4c2c-46ad-bfe4-24d46e63686c|ГПК|||113|1|['qwen']
624|09ad1980-4c2c-46ad-bfe4-24d46e63686c|ГПК|||118|1|['qwen']
624|09ad1980-4c2c-46ad-bfe4-24d46e63686c|ГК|||1082|1|['qwen']
625|ecceb607-4ebc-4861-aa31-78fd15a6be8a|ГК|||549|1|['qwen']
625|ecceb607-4ebc-4861-aa31-78fd15a6be8a|ГК|||550|1|['qwen']
625|ecceb607-4ebc-4861-aa31-78fd15a6be8a|ГК|||551|1|['qwen']
625|ecceb607-4ebc-4861-aa31-78fd15a6be8a|ГК|||209|1|['qwen']
625|ecceb607-4ebc-4861-aa31-78fd15a6be8a|ЖК|||15|1|['qwen']
625|ecceb607-4ebc-4861-aa31-78fd15a6be8a|ЖК|||16|1|['qwen']
625|ecceb607-4ebc-4861-aa31-78fd15a6be8a|ЖК|||19|1|['qwen']
625|ecceb607-4ebc-4861-aa31-78fd15a6be8a|ЖК|||22|1|['qwen']
625|ecceb607-4ebc-4861-aa31-78fd15a6be8a|ФЗ|13.07.2015|218-ФЗ|1|1|['qwen']
625|ecceb607-4ebc-4861-aa31-78fd15a6be8a|ФЗ|13.07.2015|218-ФЗ|14|1|['qwen']
625|ecceb607-4ebc-4861-aa31-78fd15a6be8a|ФЗ|13.07.2015|218-ФЗ|26|1|['qwen']
626|b28c383e-c8dc-478f-9cc5-6c99efecc47e|НК|||346.43|1|['qwen', 'qwen']
626|b28c383e-c8dc-478f-9cc5-6c99efecc47e|НК|||346.44|1|['qwen']
626|b28c383e-c8dc-478f-9cc5-6c99efecc47e|НК|||346.45|1|['qwen', 'qwen', 'qwen']
626|b28c383e-c8dc-478f-9cc5-6c99efecc47e|НК|||346.47|1|['qwen']
626|b28c383e-c8dc-478f-9cc5-6c99efecc47e|НК|||346.51|1|['qwen', 'qwen']
626|b28c383e-c8dc-478f-9cc5-6c99efecc47e|НК|||346.46|1|['qwen']
627|a0007c39-52eb-4f7c-bbb8-11f0104229e7|ГК|||1118|1|['qwen']
627|a0007c39-52eb-4f7c-bbb8-11f0104229e7|ГК|||1119|1|['qwen']
627|a0007c39-52eb-4f7c-bbb8-11f0104229e7|ГК|||1131|1|['qwen', 'qwen']
627|a0007c39-52eb-4f7c-bbb8-11f0104229e7|ГК|||177|1|['qwen', 'qwen']
627|a0007c39-52eb-4f7c-bbb8-11f0104229e7|ГК|||181|1|['qwen', 'qwen']
627|a0007c39-52eb-4f7c-bbb8-11f0104229e7|ГК|||1141|1|['qwen']
627|a0007c39-52eb-4f7c-bbb8-11f0104229e7|ГК|||1142|1|['qwen']
627|a0007c39-52eb-4f7c-bbb8-11f0104229e7|ГК|||1143|1|['qwen']
627|a0007c39-52eb-4f7c-bbb8-11f0104229e7|ГПК|||24|1|['qwen']
627|a0007c39-52eb-4f7c-bbb8-11f0104229e7|ГПК|||30|1|['qwen']
628|fc7a9688-0a42-4a7f-9cfd-ff6fb17dfdec|ГК|||401|1|['qwen', 'qwen']
628|fc7a9688-0a42-4a7f-9cfd-ff6fb17dfdec|ГК|||309|1|['qwen']
628|fc7a9688-0a42-4a7f-9cfd-ff6fb17dfdec|ГК|||310|1|['qwen']
628|fc7a9688-0a42-4a7f-9cfd-ff6fb17dfdec|ГК|||330|1|['qwen']
628|fc7a9688-0a42-4a7f-9cfd-ff6fb17dfdec|Закон Российской Федерации|07.02.1992|2300-1|28|1|['qwen', 'qwen']
629|7d4cd72f-bf80-44a7-9ae3-a621e77a08c0|ГК|||209|1|['qwen']
629|7d4cd72f-bf80-44a7-9ae3-a621e77a08c0|ГК|||218|1|['qwen']
629|7d4cd72f-bf80-44a7-9ae3-a621e77a08c0|ГК|||1041|1|['qwen']
629|7d4cd72f-bf80-44a7-9ae3-a621e77a08c0|ГК|||1042|1|['qwen']
629|7d4cd72f-bf80-44a7-9ae3-a621e77a08c0|ГК|||1043|1|['qwen']
629|7d4cd72f-bf80-44a7-9ae3-a621e77a08c0|ГК|||1044|1|['qwen']
629|7d4cd72f-bf80-44a7-9ae3-a621e77a08c0|ГК|||1050|1|['qwen']
629|7d4cd72f-bf80-44a7-9ae3-a621e77a08c0|ГК|||1102|1|['qwen']
629|7d4cd72f-bf80-44a7-9ae3-a621e77a08c0|ГК|||1105|1|['qwen']
629|7d4cd72f-bf80-44a7-9ae3-a621e77a08c0|ГПК|||56|1|['qwen']
629|7d4cd72f-bf80-44a7-9ae3-a621e77a08c0|ГПК|||57|1|['qwen']
629|7d4cd72f-bf80-44a7-9ae3-a621e77a08c0|ГПК|||22|1|['qwen']
630|e541e037-6d78-4893-a96f-d5376630a5e9|НК|||149|1|['qwen', 'qwen']
630|e541e037-6d78-4893-a96f-d5376630a5e9|ГК|||709|1|['qwen', 'qwen']
630|e541e037-6d78-4893-a96f-d5376630a5e9|ФЗ|30.12.2004|214-ФЗ|4|1|['qwen']
631|abb6bc4d-fe7e-414b-a519-018f91df3610|НК|||217|1|['qwen']
631|abb6bc4d-fe7e-414b-a519-018f91df3610|НК|||333.24|1|['qwen']
631|abb6bc4d-fe7e-414b-a519-018f91df3610|НК|||401|1|['qwen']
631|abb6bc4d-fe7e-414b-a519-018f91df3610|ГК|||1118|1|['qwen']
632|29617cec-f25f-4ba5-b336-e9dac98f292f|ГК|||196|1|['qwen', 'qwen']
632|29617cec-f25f-4ba5-b336-e9dac98f292f|ГК|||200|1|['qwen']
632|29617cec-f25f-4ba5-b336-e9dac98f292f|ГК|||304|1|['qwen']
632|29617cec-f25f-4ba5-b336-e9dac98f292f|ЗК|||39.20|1|['qwen']
632|29617cec-f25f-4ba5-b336-e9dac98f292f|ФЗ|24.07.2007|221-ФЗ|39|1|['qwen', 'qwen']
632|29617cec-f25f-4ba5-b336-e9dac98f292f|Свод правил СП 53.13330.2019 «Планировка и застройка территории ведения гражданами садоводства»|25.04.2019|53.13330.2019|6.7|1|['qwen']
633|7b1aa0d2-f525-4533-96fa-633a8f963a57|ФЗ|29.12.2006|256-ФЗ|10|1|['qwen']
633|7b1aa0d2-f525-4533-96fa-633a8f963a57|ГК|||21|1|['qwen']
633|7b1aa0d2-f525-4533-96fa-633a8f963a57|ГК|||26|1|['qwen']
633|7b1aa0d2-f525-4533-96fa-633a8f963a57|ГК|||28|1|['qwen']
633|7b1aa0d2-f525-4533-96fa-633a8f963a57|ФЗ|13.07.2015|218-ФЗ|42|1|['qwen']
633|7b1aa0d2-f525-4533-96fa-633a8f963a57|ГК|||420|1|['qwen']
633|7b1aa0d2-f525-4533-96fa-633a8f963a57|ГК|||244|1|['qwen']
634|4dc3fd42-da78-4866-8073-3d3a3ff1bfcc|КОАП|||30.1|1|['qwen']
634|4dc3fd42-da78-4866-8073-3d3a3ff1bfcc|КОАП|||30.2|1|['qwen']
634|4dc3fd42-da78-4866-8073-3d3a3ff1bfcc|КОАП|||30.3|1|['qwen', 'qwen']
634|4dc3fd42-da78-4866-8073-3d3a3ff1bfcc|КОАП|||30.7|1|['qwen']
634|4dc3fd42-da78-4866-8073-3d3a3ff1bfcc|КОАП|||24.5|1|['qwen', 'qwen']
635|06840abb-e3a7-4400-a320-ee8986e3aeb7|ТК|||78|1|['qwen']
635|06840abb-e3a7-4400-a320-ee8986e3aeb7|ТК|||77|1|['qwen']
635|06840abb-e3a7-4400-a320-ee8986e3aeb7|ТК|||67|1|['qwen']
635|06840abb-e3a7-4400-a320-ee8986e3aeb7|ГК|||432|1|['qwen']
635|06840abb-e3a7-4400-a320-ee8986e3aeb7|ГПК|||55|1|['qwen']
635|06840abb-e3a7-4400-a320-ee8986e3aeb7|ГПК|||71|1|['qwen']
635|06840abb-e3a7-4400-a320-ee8986e3aeb7|ТК|||327.6|1|['qwen']
635|06840abb-e3a7-4400-a320-ee8986e3aeb7|ТК|||382|1|['qwen']
636|a7e3309e-04b0-4b3f-b51e-8fbca658d60a|ГК|||32|1|['qwen']
636|a7e3309e-04b0-4b3f-b51e-8fbca658d60a|ГК|||782|1|['qwen', 'qwen']
636|a7e3309e-04b0-4b3f-b51e-8fbca658d60a|Закон Российской Федерации от 07.02.1992|07.02.1992|2300-1|32|1|['qwen']
636|a7e3309e-04b0-4b3f-b51e-8fbca658d60a|ГК|||401|1|['qwen']
636|a7e3309e-04b0-4b3f-b51e-8fbca658d60a|ГК|||333|1|['qwen']
636|a7e3309e-04b0-4b3f-b51e-8fbca658d60a|ГК|||1082|1|['qwen']
637|9306a78b-9db9-4bf0-92a1-3149ae5b9536|ФЗ|29.12.2006|256-ФЗ|10|1|['qwen', 'qwen']
637|9306a78b-9db9-4bf0-92a1-3149ae5b9536|ГК|||28|1|['qwen']
637|9306a78b-9db9-4bf0-92a1-3149ae5b9536|ГК|||37|1|['qwen']
637|9306a78b-9db9-4bf0-92a1-3149ae5b9536|ГК|||26|1|['qwen']
637|9306a78b-9db9-4bf0-92a1-3149ae5b9536|СК|||60|1|['qwen']
638|46a16d1a-3b60-4b67-be9d-07a36f434859|ФЗ|27.05.1998|76-ФЗ|15|1|['qwen', 'qwen', 'qwen']
638|46a16d1a-3b60-4b67-be9d-07a36f434859|УП|16.09.1999|1237||1|['qwen', 'qwen', 'qwen']
639|27cee326-7a95-459b-9629-39a87bcaebfa|ФЗ|29.12.2006|256-ФЗ|10|1|['qwen', 'qwen']
639|27cee326-7a95-459b-9629-39a87bcaebfa|ГК|||244|1|['qwen', 'qwen']
639|27cee326-7a95-459b-9629-39a87bcaebfa|ФЗ|13.07.2015|218-ФЗ|42|1|['qwen']
639|27cee326-7a95-459b-9629-39a87bcaebfa|ФЗ|13.07.2015|218-ФЗ|14|1|['qwen']
639|27cee326-7a95-459b-9629-39a87bcaebfa|ПП|12.12.2007|862||1|['qwen']
639|27cee326-7a95-459b-9629-39a87bcaebfa|СК|||60|1|['qwen']
640|3bc0cb6d-d357-49b8-8f5a-808a6fc8b6a5|Конституция|||21|1|['qwen', 'qwen']
640|3bc0cb6d-d357-49b8-8f5a-808a6fc8b6a5|ФЗ|29.12.2012|273-ФЗ|34|1|['qwen']
640|3bc0cb6d-d357-49b8-8f5a-808a6fc8b6a5|ФЗ|29.12.2012|273-ФЗ|48|1|['qwen']
640|3bc0cb6d-d357-49b8-8f5a-808a6fc8b6a5|ФЗ|29.12.2012|273-ФЗ|45|1|['qwen']
640|3bc0cb6d-d357-49b8-8f5a-808a6fc8b6a5|СК|||56|1|['qwen', 'qwen']
640|3bc0cb6d-d357-49b8-8f5a-808a6fc8b6a5|ФЗ|24.07.1998|124-ФЗ|9|1|['qwen']
640|3bc0cb6d-d357-49b8-8f5a-808a6fc8b6a5|КОАП|||5.61|1|['qwen']
641|211d5367-01fe-4429-8577-32207777b70e|ГК|||209|1|['qwen']
641|211d5367-01fe-4429-8577-32207777b70e|ГК|||218|1|['qwen']
641|211d5367-01fe-4429-8577-32207777b70e|ГК|||250|1|['qwen', 'qwen']
641|211d5367-01fe-4429-8577-32207777b70e|ГК|||454|1|['qwen']
641|211d5367-01fe-4429-8577-32207777b70e|ГК|||551|1|['qwen']
641|211d5367-01fe-4429-8577-32207777b70e|ФЗ|13.07.2015|218-ФЗ|42|1|['qwen']
641|211d5367-01fe-4429-8577-32207777b70e|СК|||38|1|['qwen']
641|211d5367-01fe-4429-8577-32207777b70e|ГК|||165|1|['qwen']
642|ef6fed4a-4ab1-46b6-be8e-4b8fec14f0e8|ГК|||671|1|['qwen']
642|ef6fed4a-4ab1-46b6-be8e-4b8fec14f0e8|ГК|||674|1|['qwen']
642|ef6fed4a-4ab1-46b6-be8e-4b8fec14f0e8|ГК|||450|1|['qwen']
642|ef6fed4a-4ab1-46b6-be8e-4b8fec14f0e8|ГК|||450.1|1|['qwen']
642|ef6fed4a-4ab1-46b6-be8e-4b8fec14f0e8|ГК|||314|1|['qwen']
642|ef6fed4a-4ab1-46b6-be8e-4b8fec14f0e8|ГК|||1102|1|['qwen']
642|ef6fed4a-4ab1-46b6-be8e-4b8fec14f0e8|ГК|||310|1|['qwen']
643|10d7223e-024e-48a6-a8aa-7fdd220ce47c|Конституция|||35|1|['qwen']
643|10d7223e-024e-48a6-a8aa-7fdd220ce47c|ГК|||279|1|['qwen', 'qwen']
643|10d7223e-024e-48a6-a8aa-7fdd220ce47c|ЗК|||56.8|1|['qwen', 'qwen']
643|10d7223e-024e-48a6-a8aa-7fdd220ce47c|ЗК|||56.12|1|['qwen', 'qwen']
643|10d7223e-024e-48a6-a8aa-7fdd220ce47c|ФЗ|30.12.2020|494-ФЗ|64|1|['qwen']
643|10d7223e-024e-48a6-a8aa-7fdd220ce47c|ПП|07.05.2003|262||1|['qwen', 'qwen']
643|10d7223e-024e-48a6-a8aa-7fdd220ce47c|ГК|||281|1|['qwen']
643|10d7223e-024e-48a6-a8aa-7fdd220ce47c|ГПК|||218|1|['qwen']
644|560c670b-65f4-4e66-bd40-add9668595a7|ГК|||1064|1|['qwen', 'qwen']
644|560c670b-65f4-4e66-bd40-add9668595a7|ГК|||15|1|['qwen', 'qwen']
644|560c670b-65f4-4e66-bd40-add9668595a7|ГК|||1065|1|['qwen']
644|560c670b-65f4-4e66-bd40-add9668595a7|ГПК|||23|1|['qwen']
644|560c670b-65f4-4e66-bd40-add9668595a7|ГПК|||24|1|['qwen']
644|560c670b-65f4-4e66-bd40-add9668595a7|ГПК|||28|1|['qwen']
644|560c670b-65f4-4e66-bd40-add9668595a7|СП 53.13330.2019. Свод правил. Планировка и застройка территории ведения садоводства|14.10.2019|53.13330.2019|6.7|1|['qwen']
644|560c670b-65f4-4e66-bd40-add9668595a7|ГК|||304|1|['qwen']
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|ГК|||1112|1|['qwen']
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|ГК|||218|1|['qwen']
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|ГК|||1152|1|['qwen']
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|ГК|||1128|1|['qwen', 'qwen']
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|Основы законодательства Российской Федерации о нотариате|11.02.1993|4462-1|15|1|['qwen']
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|Основы законодательства Российской Федерации о нотариате|11.02.1993|4462-1|64|1|['qwen']
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|ФЗ|13.07.2015|218-ФЗ|14|1|['qwen']
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|ФЗ|13.07.2015|218-ФЗ|26|1|['qwen']
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|ГК|||1153|1|['qwen']
646|c29662d8-5e8e-4783-b8a2-db30edac71ed|ЖК|||25|1|['qwen', 'qwen']
646|c29662d8-5e8e-4783-b8a2-db30edac71ed|ЖК|||26|1|['qwen', 'qwen']
646|c29662d8-5e8e-4783-b8a2-db30edac71ed|ЖК|||27|1|['qwen']
646|c29662d8-5e8e-4783-b8a2-db30edac71ed|ЖК|||28|1|['qwen']
646|c29662d8-5e8e-4783-b8a2-db30edac71ed|ЖК|||29|1|['qwen', 'qwen', 'qwen']
646|c29662d8-5e8e-4783-b8a2-db30edac71ed|КОАП|||7.21|1|['qwen']
646|c29662d8-5e8e-4783-b8a2-db30edac71ed|ПП|06.05.2005|266||1|['qwen']
646|c29662d8-5e8e-4783-b8a2-db30edac71ed|ГК|||290|1|['qwen']
647|ade3f91c-9abd-4baf-a797-a2f724a255a5|ТК|||84.1|1|['qwen', 'qwen']
647|ade3f91c-9abd-4baf-a797-a2f724a255a5|ТК|||62|1|['qwen']
647|ade3f91c-9abd-4baf-a797-a2f724a255a5|ТК|||234|1|['qwen']
647|ade3f91c-9abd-4baf-a797-a2f724a255a5|ТК|||352|1|['qwen']
647|ade3f91c-9abd-4baf-a797-a2f724a255a5|ТК|||356|1|['qwen']
648|7ddf1cac-f97a-4233-a3b7-958d2a563cb6|ГК|||1116|1|['qwen']
648|7ddf1cac-f97a-4233-a3b7-958d2a563cb6|ГК|||1118|1|['qwen']
648|7ddf1cac-f97a-4233-a3b7-958d2a563cb6|ГК|||1121|1|['qwen', 'qwen']
648|7ddf1cac-f97a-4233-a3b7-958d2a563cb6|ГК|||1161|1|['qwen', 'qwen']
648|7ddf1cac-f97a-4233-a3b7-958d2a563cb6|ГК|||1141|1|['qwen']
649|c2b9d535-1d3b-4f7e-9b4e-64845f77b27f|ФЗ|30.12.2004|214-ФЗ|1|1|['qwen']
649|c2b9d535-1d3b-4f7e-9b4e-64845f77b27f|ФЗ|30.12.2004|214-ФЗ|4|1|['qwen', 'qwen', 'qwen']
649|c2b9d535-1d3b-4f7e-9b4e-64845f77b27f|ФЗ|30.12.2004|214-ФЗ|3|1|['qwen']
649|c2b9d535-1d3b-4f7e-9b4e-64845f77b27f|ГК|||420|1|['qwen']
649|c2b9d535-1d3b-4f7e-9b4e-64845f77b27f|ГК|||421|1|['qwen']
649|c2b9d535-1d3b-4f7e-9b4e-64845f77b27f|Закон РФ|07.02.1992|2300-1|1|1|['qwen']
649|c2b9d535-1d3b-4f7e-9b4e-64845f77b27f|ФЗ|30.12.2004|214-ФЗ|6|1|['qwen']
649|c2b9d535-1d3b-4f7e-9b4e-64845f77b27f|ФЗ|30.12.2004|214-ФЗ|9|1|['qwen']
650|b37c8f14-b8e1-44a9-bf3b-1d45bfcfc9c8|Конституция|||35|1|['qwen']
650|b37c8f14-b8e1-44a9-bf3b-1d45bfcfc9c8|ГК|||209|1|['qwen']
650|b37c8f14-b8e1-44a9-bf3b-1d45bfcfc9c8|ГК|||218|1|['qwen']
650|b37c8f14-b8e1-44a9-bf3b-1d45bfcfc9c8|ГК|||330|1|['qwen']
650|b37c8f14-b8e1-44a9-bf3b-1d45bfcfc9c8|ЖК|||1|1|['qwen']
650|b37c8f14-b8e1-44a9-bf3b-1d45bfcfc9c8|ЖК|||19|1|['qwen']
650|b37c8f14-b8e1-44a9-bf3b-1d45bfcfc9c8|ЖК|||20|1|['qwen']
650|b37c8f14-b8e1-44a9-bf3b-1d45bfcfc9c8|ЖК|||22|1|['qwen']
650|b37c8f14-b8e1-44a9-bf3b-1d45bfcfc9c8|ЖК|||25|1|['qwen']
650|b37c8f14-b8e1-44a9-bf3b-1d45bfcfc9c8|ЖК|||26|1|['qwen']
650|b37c8f14-b8e1-44a9-bf3b-1d45bfcfc9c8|ЖК|||29|1|['qwen']
650|b37c8f14-b8e1-44a9-bf3b-1d45bfcfc9c8|Закон Российской Федерации|04.07.1991|1541-1|1|1|['qwen']
650|b37c8f14-b8e1-44a9-bf3b-1d45bfcfc9c8|Закон Российской Федерации|04.07.1991|1541-1|2|1|['qwen']
650|b37c8f14-b8e1-44a9-bf3b-1d45bfcfc9c8|КОАП|||7.21|1|['qwen']
650|b37c8f14-b8e1-44a9-bf3b-1d45bfcfc9c8|КОАП|||7.1|1|['qwen']
650|b37c8f14-b8e1-44a9-bf3b-1d45bfcfc9c8|УК|||139|1|['qwen']
650|b37c8f14-b8e1-44a9-bf3b-1d45bfcfc9c8|УК|||330|1|['qwen']
651|e47fab04-3dbb-4177-8f42-1a62ef8f4156|ГК|||290|1|['qwen', 'qwen']
651|e47fab04-3dbb-4177-8f42-1a62ef8f4156|ЖК|||36|1|['qwen', 'qwen']
651|e47fab04-3dbb-4177-8f42-1a62ef8f4156|ГК|||304|1|['qwen']
651|e47fab04-3dbb-4177-8f42-1a62ef8f4156|ФЗ|13.03.2006|38-ФЗ|19|1|['qwen', 'qwen']
651|e47fab04-3dbb-4177-8f42-1a62ef8f4156|КОАП|||14.3|1|['qwen']
652|f5eecf65-427f-4362-9c57-daf8383088ba|КОАП|||32.7|1|['qwen', 'qwen']
652|f5eecf65-427f-4362-9c57-daf8383088ba|КОАП|||32.6|1|['qwen', 'qwen']
652|f5eecf65-427f-4362-9c57-daf8383088ba|ПП|14.11.2014|1191||1|['qwen', 'qwen', 'qwen']
653|8e0861c1-c135-49f3-ab52-eaf63fa31ba9|КОАП|||30.1|1|['qwen', 'qwen']
653|8e0861c1-c135-49f3-ab52-eaf63fa31ba9|КОАП|||30.3|1|['qwen', 'qwen']
653|8e0861c1-c135-49f3-ab52-eaf63fa31ba9|КОАП|||30.2|1|['qwen']
653|8e0861c1-c135-49f3-ab52-eaf63fa31ba9|КОАП|||30.4|1|['qwen']
653|8e0861c1-c135-49f3-ab52-eaf63fa31ba9|КОАП|||30.5|1|['qwen']
653|8e0861c1-c135-49f3-ab52-eaf63fa31ba9|КОАП|||30.7|1|['qwen']
653|8e0861c1-c135-49f3-ab52-eaf63fa31ba9|КОАП|||30.9|1|['qwen']
653|8e0861c1-c135-49f3-ab52-eaf63fa31ba9|КОАП|||2.1|1|['qwen']
653|8e0861c1-c135-49f3-ab52-eaf63fa31ba9|КОАП|||4.1|1|['qwen']
653|8e0861c1-c135-49f3-ab52-eaf63fa31ba9|КОАП|||2.9|1|['qwen']
654|f0d1c371-91b2-4c90-8912-d25db5fb221b|Закон РФ|07.02.1992|2300-1|17|1|['qwen']
654|f0d1c371-91b2-4c90-8912-d25db5fb221b|Закон РФ|07.02.1992|2300-1|10|1|['qwen']
654|f0d1c371-91b2-4c90-8912-d25db5fb221b|ГПК|||29|1|['qwen']
654|f0d1c371-91b2-4c90-8912-d25db5fb221b|Кодекс РФ об административных правонарушениях|30.12.2001|195-ФЗ|14.7|1|['qwen']
654|f0d1c371-91b2-4c90-8912-d25db5fb221b|ФЗ|02.05.2006|59-ФЗ|4|1|['qwen']
654|f0d1c371-91b2-4c90-8912-d25db5fb221b|ФЗ|02.05.2006|59-ФЗ|10|1|['qwen']
654|f0d1c371-91b2-4c90-8912-d25db5fb221b|ГПК|||131|1|['qwen']
655|b2936286-34b7-4b9f-9005-16226748d3b0|ГК|||23.1|1|['qwen', 'qwen', 'qwen']
655|b2936286-34b7-4b9f-9005-16226748d3b0|Закон Российской Федерации от 07.02.1992|07.02.1992|2300-1|13|1|['qwen']
655|b2936286-34b7-4b9f-9005-16226748d3b0|Закон Российской Федерации от 07.02.1992|07.02.1992|2300-1|17|1|['qwen', 'qwen']
655|b2936286-34b7-4b9f-9005-16226748d3b0|ГК|||309|1|['qwen']
655|b2936286-34b7-4b9f-9005-16226748d3b0|ГК|||310|1|['qwen']
655|b2936286-34b7-4b9f-9005-16226748d3b0|ГПК|||23|1|['qwen']
655|b2936286-34b7-4b9f-9005-16226748d3b0|ГПК|||28|1|['qwen']
655|b2936286-34b7-4b9f-9005-16226748d3b0|ГПК|||29|1|['qwen']
655|b2936286-34b7-4b9f-9005-16226748d3b0|ГПК|||131|1|['qwen']
655|b2936286-34b7-4b9f-9005-16226748d3b0|ПП|31.12.2020|2463|26|1|['qwen']
656|440131b4-7742-4514-b063-499257ca6937|ГК|||309|1|['qwen']
656|440131b4-7742-4514-b063-499257ca6937|ГК|||310|1|['qwen']
656|440131b4-7742-4514-b063-499257ca6937|ГК|||779|1|['qwen']
656|440131b4-7742-4514-b063-499257ca6937|ГК|||781|1|['qwen']
656|440131b4-7742-4514-b063-499257ca6937|ГК|||782|1|['qwen']
656|440131b4-7742-4514-b063-499257ca6937|ГК|||395|1|['qwen']
656|440131b4-7742-4514-b063-499257ca6937|ГПК|||28|1|['qwen']
656|440131b4-7742-4514-b063-499257ca6937|ГПК|||131|1|['qwen', 'qwen']
656|440131b4-7742-4514-b063-499257ca6937|УК|||159|1|['qwen', 'qwen']
657|0fcea8de-bb49-4832-8987-aa4f47b74123|ГК|||1113|1|['qwen']
657|0fcea8de-bb49-4832-8987-aa4f47b74123|ГК|||1152|1|['qwen']
657|0fcea8de-bb49-4832-8987-aa4f47b74123|ГК|||1175|1|['qwen']
657|0fcea8de-bb49-4832-8987-aa4f47b74123|ГК|||210|1|['qwen']
657|0fcea8de-bb49-4832-8987-aa4f47b74123|ЖК|||153|1|['qwen', 'qwen']
657|0fcea8de-bb49-4832-8987-aa4f47b74123|ГК|||1154|1|['qwen']
658|34d75849-a4c5-463f-91f6-1ae75bc5b2fc|УК|||159|1|['qwen', 'qwen']
658|34d75849-a4c5-463f-91f6-1ae75bc5b2fc|УПК|||141|1|['qwen', 'qwen']
658|34d75849-a4c5-463f-91f6-1ae75bc5b2fc|УПК|||144|1|['qwen', 'qwen']
658|34d75849-a4c5-463f-91f6-1ae75bc5b2fc|ГК|||309|1|['qwen']
658|34d75849-a4c5-463f-91f6-1ae75bc5b2fc|ГК|||393|1|['qwen']
658|34d75849-a4c5-463f-91f6-1ae75bc5b2fc|ГПК|||28|1|['qwen']
658|34d75849-a4c5-463f-91f6-1ae75bc5b2fc|ГПК|||131|1|['qwen', 'qwen']
659|1b56ce11-726b-446c-bf0b-f194ccf58a93|Закон РФ|07.02.1992|2300-1|1|1|['qwen']
659|1b56ce11-726b-446c-bf0b-f194ccf58a93|Закон РФ|07.02.1992|2300-1|28|1|['qwen', 'qwen']
659|1b56ce11-726b-446c-bf0b-f194ccf58a93|Закон РФ|07.02.1992|2300-1|29|1|['qwen']
659|1b56ce11-726b-446c-bf0b-f194ccf58a93|Закон РФ|07.02.1992|2300-1|31|1|['qwen']
659|1b56ce11-726b-446c-bf0b-f194ccf58a93|ГК|||309|1|['qwen']
659|1b56ce11-726b-446c-bf0b-f194ccf58a93|ГК|||310|1|['qwen']
659|1b56ce11-726b-446c-bf0b-f194ccf58a93|ГК|||702|1|['qwen']
659|1b56ce11-726b-446c-bf0b-f194ccf58a93|ГК|||708|1|['qwen']
659|1b56ce11-726b-446c-bf0b-f194ccf58a93|ГК|||783|1|['qwen']
659|1b56ce11-726b-446c-bf0b-f194ccf58a93|ГПК|||23|1|['qwen']
659|1b56ce11-726b-446c-bf0b-f194ccf58a93|ГПК|||28|1|['qwen']
659|1b56ce11-726b-446c-bf0b-f194ccf58a93|ГПК|||29|1|['qwen']
660|946fe924-27e1-4ff0-bedc-a10f482bb690|ФЗ|30.12.2004|214-ФЗ|6|1|['qwen', 'qwen']
660|946fe924-27e1-4ff0-bedc-a10f482bb690|ФЗ|30.12.2004|214-ФЗ|9|1|['qwen', 'qwen', 'qwen']
660|946fe924-27e1-4ff0-bedc-a10f482bb690|Закон РФ|07.02.1992|2300-1|13|1|['qwen']
660|946fe924-27e1-4ff0-bedc-a10f482bb690|Закон РФ|07.02.1992|2300-1|15|1|['qwen']
660|946fe924-27e1-4ff0-bedc-a10f482bb690|ГК|||333|1|['qwen']
660|946fe924-27e1-4ff0-bedc-a10f482bb690|ГПК|||17|1|['qwen']
660|946fe924-27e1-4ff0-bedc-a10f482bb690|ГПК|||131|1|['qwen']
660|946fe924-27e1-4ff0-bedc-a10f482bb690|ГК|||196|1|['qwen']
661|b1965104-565b-471a-95eb-aec7be2ddc1d|КОАП|||30.1|1|['qwen', 'qwen']
661|b1965104-565b-471a-95eb-aec7be2ddc1d|КОАП|||30.2|1|['qwen', 'qwen']
661|b1965104-565b-471a-95eb-aec7be2ddc1d|КОАП|||30.3|1|['qwen']
